
===== SHEET: gl_get_glider_data_slocum__2023  (18441x9) =====
DEPLOYMENT	GLIDER PARAMETER	AVAILABLE DATA	JSON FILE	EGO PARAMETER	EGO SENSOR	EGO SENSOR_MAKER	EGO SENSOR_MODEL	EGO SENSOR_SERIAL_NO 
p201_ICOVBIO	none	-1	p201_ICOVBIO_OPTODE_DOXY_1302.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	1302
p201_MADEIRA2016_1	c_wpt_lat	1						
p201_MADEIRA2016_1	c_wpt_lon	1						
p201_MADEIRA2016_1	m_battery	1						
p201_MADEIRA2016_1	m_battpos	1						
p201_MADEIRA2016_1	m_de_oil_vol	1						
p201_MADEIRA2016_1	m_depth	1						
p201_MADEIRA2016_1	m_fin	1						
p201_MADEIRA2016_1	m_gps_lat	1						
p201_MADEIRA2016_1	m_gps_lon	1						
p201_MADEIRA2016_1	m_hdg_error	1						
p201_MADEIRA2016_1	m_hdg_ierror	1						
p201_MADEIRA2016_1	m_heading	1						
p201_MADEIRA2016_1	m_lat	1						
p201_MADEIRA2016_1	m_lon	1						
p201_MADEIRA2016_1	m_pitch	1						
p201_MADEIRA2016_1	m_present_secs_into_mission	1						
p201_MADEIRA2016_1	m_present_time	1						
p201_MADEIRA2016_1	m_water_vx	1						
p201_MADEIRA2016_1	m_water_vy	1						
p201_MADEIRA2016_1	sci_flntu_chlor_units	1	p201_MADEIRA2016_1_ECO_FLNTU_FLNTUSLC-3851.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3851
p201_MADEIRA2016_1	sci_flntu_turb_units	1	p201_MADEIRA2016_1_ECO_FLNTU_FLNTUSLC-3851.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3851
p201_MADEIRA2016_1	sci_m_present_secs_into_mission	1						
p201_MADEIRA2016_1	sci_m_present_time	1						
p201_MADEIRA2016_1	sci_oxy3835_oxygen	1	p201_MADEIRA2016_1_OPTODE_DOXY_1302.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	1302
p201_MADEIRA2016_1	sci_water_cond	1	p201_MADEIRA2016_1_CTD_0019.json	CNDC	CTD_CNDC	SBE	SBE37	19
p201_MADEIRA2016_1	sci_water_pressure	1	p201_MADEIRA2016_1_CTD_0019.json	PRES	CTD_PRES	SBE	SBE37	19
p201_MADEIRA2016_1	sci_water_temp	1	p201_MADEIRA2016_1_CTD_0019.json	TEMP	CTD_TEMP	SBE	SBE37	19
p201_MADEIRA2016_1	none	-1	p201_MADEIRA2016_1_CTD_0019.json	PSAL	CTD_CNDC	SBE	SBE37	19
p201_MADEIRA2016_1	none	-1	p201_MADEIRA2016_1_OPTODE_DOXY_1302.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	1302
p202_20200217	c_thruster_on	1						
p202_20200217	c_wpt_lat	1						
p202_20200217	c_wpt_lon	1						
p202_20200217	m_battery	1						
p202_20200217	m_battpos	1						
p202_20200217	m_coulomb_current	1						
p202_20200217	m_de_oil_vol	1						
p202_20200217	m_depth	1						
p202_20200217	m_fin	1						
p202_20200217	m_gps_lat	1						
p202_20200217	m_gps_lon	1						
p202_20200217	m_hdg_error	1						
p202_20200217	m_hdg_ierror	1						
p202_20200217	m_heading	1						
p202_20200217	m_lat	1						
p202_20200217	m_lon	1						
p202_20200217	m_pitch	1						
p202_20200217	m_present_secs_into_mission	1						
p202_20200217	m_present_time	1						
p202_20200217	m_thruster_power	1						
p202_20200217	m_water_vx	1						
p202_20200217	m_water_vy	1						
p202_20200217	sci_flntu_chlor_units	1	p202_20200217_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20200217	sci_flntu_turb_units	1	p202_20200217_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20200217	sci_m_present_secs_into_mission	1						
p202_20200217	sci_m_present_time	1						
p202_20200217	sci_oxy4_oxygen	1	p202_20200217_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20200217	sci_water_cond	1	p202_20200217_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_20200217	sci_water_pressure	1	p202_20200217_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_20200217	sci_water_temp	1	p202_20200217_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_20200217	none	-1	p202_20200217_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_20200217	none	-1	p202_20200217_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20200227	c_thruster_on	1						
p202_20200227	c_wpt_lat	1						
p202_20200227	c_wpt_lon	1						
p202_20200227	m_battery	1						
p202_20200227	m_battpos	1						
p202_20200227	m_coulomb_current	1						
p202_20200227	m_de_oil_vol	1						
p202_20200227	m_depth	1						
p202_20200227	m_fin	1						
p202_20200227	m_gps_lat	1						
p202_20200227	m_gps_lon	1						
p202_20200227	m_hdg_error	1						
p202_20200227	m_hdg_ierror	1						
p202_20200227	m_heading	1						
p202_20200227	m_lat	1						
p202_20200227	m_lon	1						
p202_20200227	m_pitch	1						
p202_20200227	m_present_secs_into_mission	1						
p202_20200227	m_present_time	1						
p202_20200227	m_thruster_power	1						
p202_20200227	m_water_vx	1						
p202_20200227	m_water_vy	1						
p202_20200227	sci_flntu_chlor_units	1	p202_20200227_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20200227	sci_flntu_turb_units	1	p202_20200227_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20200227	sci_m_present_secs_into_mission	1						
p202_20200227	sci_m_present_time	1						
p202_20200227	sci_oxy4_oxygen	1	p202_20200227_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20200227	sci_water_cond	1	p202_20200227_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_20200227	sci_water_pressure	1	p202_20200227_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_20200227	sci_water_temp	1	p202_20200227_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_20200227	none	-1	p202_20200227_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_20200227	none	-1	p202_20200227_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20200924	c_thruster_on	1						
p202_20200924	c_wpt_lat	1						
p202_20200924	c_wpt_lon	1						
p202_20200924	m_battery	1						
p202_20200924	m_battpos	1						
p202_20200924	m_coulomb_current	1						
p202_20200924	m_de_oil_vol	1						
p202_20200924	m_depth	1						
p202_20200924	m_fin	1						
p202_20200924	m_gps_lat	1						
p202_20200924	m_gps_lon	1						
p202_20200924	m_hdg_error	1						
p202_20200924	m_hdg_ierror	1						
p202_20200924	m_heading	1						
p202_20200924	m_lat	1						
p202_20200924	m_lon	1						
p202_20200924	m_pitch	1						
p202_20200924	m_present_secs_into_mission	1						
p202_20200924	m_present_time	1						
p202_20200924	m_roll	1						
p202_20200924	m_thruster_power	1						
p202_20200924	m_water_vx	1						
p202_20200924	m_water_vy	1						
p202_20200924	sci_flntu_chlor_units	1	p202_20200924_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20200924	sci_flntu_turb_units	1	p202_20200924_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20200924	sci_m_present_secs_into_mission	1						
p202_20200924	sci_m_present_time	1						
p202_20200924	sci_oxy4_oxygen	1	p202_20200924_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20200924	sci_water_cond	1	p202_20200924_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_20200924	sci_water_pressure	1	p202_20200924_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_20200924	sci_water_temp	1	p202_20200924_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_20200924	none	-1	p202_20200924_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_20200924	none	-1	p202_20200924_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20201203	c_thruster_on	1						
p202_20201203	c_wpt_lat	1						
p202_20201203	c_wpt_lon	1						
p202_20201203	m_battery	1						
p202_20201203	m_battpos	1						
p202_20201203	m_coulomb_current	1						
p202_20201203	m_de_oil_vol	1						
p202_20201203	m_depth	1						
p202_20201203	m_fin	1						
p202_20201203	m_gps_lat	1						
p202_20201203	m_gps_lon	1						
p202_20201203	m_hdg_error	1						
p202_20201203	m_hdg_ierror	1						
p202_20201203	m_heading	1						
p202_20201203	m_lat	1						
p202_20201203	m_lon	1						
p202_20201203	m_pitch	1						
p202_20201203	m_present_secs_into_mission	1						
p202_20201203	m_present_time	1						
p202_20201203	m_roll	1						
p202_20201203	m_thruster_power	1						
p202_20201203	m_water_vx	1						
p202_20201203	m_water_vy	1						
p202_20201203	sci_flntu_chlor_units	1	p202_20201203_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20201203	sci_flntu_turb_units	1	p202_20201203_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_20201203	sci_m_present_secs_into_mission	1						
p202_20201203	sci_m_present_time	1						
p202_20201203	sci_oxy4_oxygen	1	p202_20201203_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_20201203	sci_water_cond	1	p202_20201203_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_20201203	sci_water_pressure	1	p202_20201203_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_20201203	sci_water_temp	1	p202_20201203_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_20201203	none	-1	p202_20201203_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_20201203	none	-1	p202_20201203_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4831	345
p202_ESTOC2016_1	c_thruster_on	1						
p202_ESTOC2016_1	c_wpt_lat	1						
p202_ESTOC2016_1	c_wpt_lon	1						
p202_ESTOC2016_1	m_battery	1						
p202_ESTOC2016_1	m_battpos	1						
p202_ESTOC2016_1	m_coulomb_current	1						
p202_ESTOC2016_1	m_de_oil_vol	1						
p202_ESTOC2016_1	m_depth	1						
p202_ESTOC2016_1	m_fin	1						
p202_ESTOC2016_1	m_gps_lat	1						
p202_ESTOC2016_1	m_gps_lon	1						
p202_ESTOC2016_1	m_hdg_error	1						
p202_ESTOC2016_1	m_hdg_ierror	1						
p202_ESTOC2016_1	m_heading	1						
p202_ESTOC2016_1	m_lat	1						
p202_ESTOC2016_1	m_lon	1						
p202_ESTOC2016_1	m_pitch	1						
p202_ESTOC2016_1	m_present_secs_into_mission	1						
p202_ESTOC2016_1	m_present_time	1						
p202_ESTOC2016_1	m_thruster_power	1						
p202_ESTOC2016_1	m_water_vx	1						
p202_ESTOC2016_1	m_water_vy	1						
p202_ESTOC2016_1	sci_flntu_chlor_units	1	p202_ESTOC2016_1_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2016_1	sci_flntu_turb_units	1	p202_ESTOC2016_1_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2016_1	sci_m_present_secs_into_mission	1						
p202_ESTOC2016_1	sci_m_present_time	1						
p202_ESTOC2016_1	sci_oxy4_oxygen	1	p202_ESTOC2016_1_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2016_1	sci_water_cond	1	p202_ESTOC2016_1_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2016_1	sci_water_pressure	1	p202_ESTOC2016_1_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_ESTOC2016_1	sci_water_temp	1	p202_ESTOC2016_1_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_ESTOC2016_1	none	-1	p202_ESTOC2016_1_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2016_1	none	-1	p202_ESTOC2016_1_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2017_1	c_thruster_on	1						
p202_ESTOC2017_1	c_wpt_lat	1						
p202_ESTOC2017_1	c_wpt_lon	1						
p202_ESTOC2017_1	m_battery	1						
p202_ESTOC2017_1	m_battpos	1						
p202_ESTOC2017_1	m_coulomb_current	1						
p202_ESTOC2017_1	m_de_oil_vol	1						
p202_ESTOC2017_1	m_depth	1						
p202_ESTOC2017_1	m_fin	1						
p202_ESTOC2017_1	m_gps_lat	1						
p202_ESTOC2017_1	m_gps_lon	1						
p202_ESTOC2017_1	m_hdg_error	1						
p202_ESTOC2017_1	m_hdg_ierror	1						
p202_ESTOC2017_1	m_heading	1						
p202_ESTOC2017_1	m_lat	1						
p202_ESTOC2017_1	m_lon	1						
p202_ESTOC2017_1	m_pitch	1						
p202_ESTOC2017_1	m_present_secs_into_mission	1						
p202_ESTOC2017_1	m_present_time	1						
p202_ESTOC2017_1	m_thruster_power	1						
p202_ESTOC2017_1	m_water_vx	1						
p202_ESTOC2017_1	m_water_vy	1						
p202_ESTOC2017_1	sci_flntu_chlor_units	1	p202_ESTOC2017_1_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2017_1	sci_flntu_turb_units	1	p202_ESTOC2017_1_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2017_1	sci_m_present_secs_into_mission	1						
p202_ESTOC2017_1	sci_m_present_time	1						
p202_ESTOC2017_1	sci_oxy4_oxygen	1	p202_ESTOC2017_1_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2017_1	sci_water_cond	1	p202_ESTOC2017_1_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2017_1	sci_water_pressure	1	p202_ESTOC2017_1_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_ESTOC2017_1	sci_water_temp	1	p202_ESTOC2017_1_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_ESTOC2017_1	none	-1	p202_ESTOC2017_1_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2017_1	none	-1	p202_ESTOC2017_1_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2017_2	c_thruster_on	1						
p202_ESTOC2017_2	c_wpt_lat	1						
p202_ESTOC2017_2	c_wpt_lon	1						
p202_ESTOC2017_2	m_battery	1						
p202_ESTOC2017_2	m_battpos	1						
p202_ESTOC2017_2	m_coulomb_current	1						
p202_ESTOC2017_2	m_de_oil_vol	1						
p202_ESTOC2017_2	m_depth	1						
p202_ESTOC2017_2	m_fin	1						
p202_ESTOC2017_2	m_gps_lat	1						
p202_ESTOC2017_2	m_gps_lon	1						
p202_ESTOC2017_2	m_hdg_error	1						
p202_ESTOC2017_2	m_hdg_ierror	1						
p202_ESTOC2017_2	m_heading	1						
p202_ESTOC2017_2	m_lat	1						
p202_ESTOC2017_2	m_lon	1						
p202_ESTOC2017_2	m_pitch	1						
p202_ESTOC2017_2	m_present_secs_into_mission	1						
p202_ESTOC2017_2	m_present_time	1						
p202_ESTOC2017_2	m_thruster_power	1						
p202_ESTOC2017_2	m_water_vx	1						
p202_ESTOC2017_2	m_water_vy	1						
p202_ESTOC2017_2	sci_flntu_chlor_units	1	p202_ESTOC2017_2_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2017_2	sci_flntu_turb_units	1	p202_ESTOC2017_2_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2017_2	sci_m_present_secs_into_mission	1						
p202_ESTOC2017_2	sci_m_present_time	1						
p202_ESTOC2017_2	sci_oxy4_oxygen	1	p202_ESTOC2017_2_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2017_2	sci_water_cond	1	p202_ESTOC2017_2_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2017_2	sci_water_pressure	1	p202_ESTOC2017_2_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_ESTOC2017_2	sci_water_temp	1	p202_ESTOC2017_2_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_ESTOC2017_2	none	-1	p202_ESTOC2017_2_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2017_2	none	-1	p202_ESTOC2017_2_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2018_1	c_thruster_on	1						
p202_ESTOC2018_1	c_wpt_lat	1						
p202_ESTOC2018_1	c_wpt_lon	1						
p202_ESTOC2018_1	m_battery	1						
p202_ESTOC2018_1	m_battpos	1						
p202_ESTOC2018_1	m_coulomb_current	1						
p202_ESTOC2018_1	m_de_oil_vol	1						
p202_ESTOC2018_1	m_depth	1						
p202_ESTOC2018_1	m_fin	1						
p202_ESTOC2018_1	m_gps_lat	1						
p202_ESTOC2018_1	m_gps_lon	1						
p202_ESTOC2018_1	m_hdg_error	1						
p202_ESTOC2018_1	m_hdg_ierror	1						
p202_ESTOC2018_1	m_heading	1						
p202_ESTOC2018_1	m_lat	1						
p202_ESTOC2018_1	m_lon	1						
p202_ESTOC2018_1	m_pitch	1						
p202_ESTOC2018_1	m_present_secs_into_mission	1						
p202_ESTOC2018_1	m_present_time	1						
p202_ESTOC2018_1	m_thruster_power	1						
p202_ESTOC2018_1	m_water_vx	1						
p202_ESTOC2018_1	m_water_vy	1						
p202_ESTOC2018_1	sci_flntu_chlor_units	1	p202_ESTOC2018_1_ECO_FLNTU_FLNTUSLC-3229.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2018_1	sci_flntu_turb_units	1	p202_ESTOC2018_1_ECO_FLNTU_FLNTUSLC-3229.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	FLNTUSLC-3229
p202_ESTOC2018_1	sci_m_present_secs_into_mission	1						
p202_ESTOC2018_1	sci_m_present_time	1						
p202_ESTOC2018_1	sci_oxy4_oxygen	1	p202_ESTOC2018_1_OPTODE_DOXY_345.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
p202_ESTOC2018_1	sci_water_cond	1	p202_ESTOC2018_1_CTD_9200.json	CNDC	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2018_1	sci_water_pressure	1	p202_ESTOC2018_1_CTD_9200.json	PRES	CTD_PRES	SBE	SBE37	9200
p202_ESTOC2018_1	sci_water_temp	1	p202_ESTOC2018_1_CTD_9200.json	TEMP	CTD_TEMP	SBE	SBE37	9200
p202_ESTOC2018_1	none	-1	p202_ESTOC2018_1_CTD_9200.json	PSAL	CTD_CNDC	SBE	SBE37	9200
p202_ESTOC2018_1	none	-1	p202_ESTOC2018_1_OPTODE_DOXY_345.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_4330	345
potame_ego2007	c_wpt_lat	1						
potame_ego2007	c_wpt_lon	1						
potame_ego2007	m_battery_inst	1						
potame_ego2007	m_de_oil_vol	1						
potame_ego2007	m_depth	1						
potame_ego2007	m_gps_lat	1						
potame_ego2007	m_gps_lon	1						
potame_ego2007	m_lat	1						
potame_ego2007	m_lon	1						
potame_ego2007	m_present_secs_into_mission	1						
potame_ego2007	m_present_time	1						
potame_ego2007	m_water_cond	1						
potame_ego2007	m_water_pressure	1						
potame_ego2007	m_water_temp	1						
potame_ego2007	m_water_vx	1						
potame_ego2007	m_water_vy	1						
potame_ego2007	sci_oxy3835_oxygen	1	potame_ego2007_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
potame_ego2007	sci_water_cond	1	potame_ego2007_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
potame_ego2007	sci_water_pressure	1	potame_ego2007_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
potame_ego2007	sci_water_temp	1	potame_ego2007_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
potame_ego2007	none	-1	potame_ego2007_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
potame_ego2007	none	-1	potame_ego2007_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
potame_ego2008	c_wpt_lat	1						
potame_ego2008	c_wpt_lon	1						
potame_ego2008	m_battery_inst	1						
potame_ego2008	m_battpos	1						
potame_ego2008	m_de_oil_vol	1						
potame_ego2008	m_depth	1						
potame_ego2008	m_fin	1						
potame_ego2008	m_gps_lat	1						
potame_ego2008	m_gps_lon	1						
potame_ego2008	m_lat	1						
potame_ego2008	m_lon	1						
potame_ego2008	m_pitch	1						
potame_ego2008	m_present_secs_into_mission	1						
potame_ego2008	m_present_time	1						
potame_ego2008	m_roll	1						
potame_ego2008	m_water_vx	1						
potame_ego2008	m_water_vy	1						
potame_ego2008	sci_oxy3835_oxygen	0						
potame_ego2008	sci_oxy3835_saturation	0						
potame_ego2008	sci_oxy3835_temp	0						
potame_ego2008	sci_water_cond	1	potame_ego2008_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
potame_ego2008	sci_water_pressure	1	potame_ego2008_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
potame_ego2008	sci_water_temp	1	potame_ego2008_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
potame_ego2008	none	-1	potame_ego2008_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
potame_mooset00_40	c_wpt_lat	1						
potame_mooset00_40	c_wpt_lon	1						
potame_mooset00_40	m_battery_inst	1						
potame_mooset00_40	m_battpos	1						
potame_mooset00_40	m_coulomb_amphr	1						
potame_mooset00_40	m_coulomb_current	1						
potame_mooset00_40	m_de_oil_vol	1						
potame_mooset00_40	m_depth	1						
potame_mooset00_40	m_gps_lat	1						
potame_mooset00_40	m_gps_lon	1						
potame_mooset00_40	m_heading	1						
potame_mooset00_40	m_lat	1						
potame_mooset00_40	m_lon	1						
potame_mooset00_40	m_num_half_yos_in_segment	1						
potame_mooset00_40	m_pitch	1						
potame_mooset00_40	m_present_secs_into_mission	1						
potame_mooset00_40	m_present_time	1						
potame_mooset00_40	m_water_vx	1						
potame_mooset00_40	m_water_vy	1						
potame_mooset00_40	sci_flbbcd_bb_units	1	potame_mooset00_40_ECO_FLBBCD_3816.json	BBP700	BACKSCATTERINGMETER_BBP700	WETLABS	ECO_FLBBCD	3816
potame_mooset00_40	sci_flbbcd_cdom_units	1	potame_mooset00_40_ECO_FLBBCD_3816.json	CDOM	FLUOROMETER_CDOM	WETLABS	ECO_FLBBCD	3816
potame_mooset00_40	sci_flbbcd_chlor_units	1	potame_mooset00_40_ECO_FLBBCD_3816.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLBBCD	3816
potame_mooset00_40	sci_m_present_secs_into_mission	1						
potame_mooset00_40	sci_m_present_time	1						
potame_mooset00_40	sci_oxy3835_wphase_bphase	1	potame_mooset00_40_OPTODE_DOXY_1040.json	BPHASE_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1040
potame_mooset00_40	sci_oxy3835_wphase_oxygen	1	potame_mooset00_40_OPTODE_DOXY_1040.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1040
potame_mooset00_40	sci_oxy3835_wphase_rphase	0						
potame_mooset00_40	sci_oxy3835_wphase_temp	1	potame_mooset00_40_OPTODE_DOXY_1040.json	TEMP_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1040
potame_mooset00_40	sci_water_cond	1	potame_mooset00_40_CTD_0199.json	CNDC	CTD_CNDC	SBE	SBE41CP	199
potame_mooset00_40	sci_water_pressure	1	potame_mooset00_40_CTD_0199.json	PRES	CTD_PRES	SBE	SBE41CP	199
potame_mooset00_40	sci_water_temp	1	potame_mooset00_40_CTD_0199.json	TEMP	CTD_TEMP	SBE	SBE41CP	199
potame_mooset00_40	none	-1	potame_mooset00_40_CTD_0199.json	PSAL	CTD_CNDC	SBE	SBE41CP	199
potame_mooset00_40	none	-1	potame_mooset00_40_OPTODE_DOXY_1040.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1040
potame_mooset00_40	none	-1	potame_mooset00_40_OPTODE_DOXY_1040.json	DOXY2	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1040
potame_mooset02_15	c_wpt_lat	1						
potame_mooset02_15	c_wpt_lon	1						
potame_mooset02_15	m_battery_inst	1						
potame_mooset02_15	m_battpos	1						
potame_mooset02_15	m_coulomb_amphr	1						
potame_mooset02_15	m_coulomb_current	1						
potame_mooset02_15	m_de_oil_vol	1						
potame_mooset02_15	m_depth	1						
potame_mooset02_15	m_gps_lat	1						
potame_mooset02_15	m_gps_lon	1						
potame_mooset02_15	m_heading	1						
potame_mooset02_15	m_lat	1						
potame_mooset02_15	m_lon	1						
potame_mooset02_15	m_num_half_yos_in_segment	1						
potame_mooset02_15	m_pitch	1						
potame_mooset02_15	m_present_secs_into_mission	1						
potame_mooset02_15	m_present_time	1						
potame_mooset02_15	m_water_vx	1						
potame_mooset02_15	m_water_vy	1						
